,ID,Pred
701,2019_1196_1279,0.6592106634919553
702,2019_1196_1280,0.7642906755564788
703,2019_1196_1285,0.7492841275031209
704,2019_1196_1293,0.8987203255383512
705,2019_1196_1295,0.44182161696647004
706,2019_1196_1297,0.8138120993736571
707,2019_1196_1300,0.3475664954531117
708,2019_1196_1305,0.9073079206435515
709,2019_1196_1308,0.8895438810910982
710,2019_1196_1314,0.8919737981759943
711,2019_1196_1318,0.709392064325993
712,2019_1196_1326,0.5438755093412762
713,2019_1196_1328,0.5657567943460864
714,2019_1196_1330,0.770640657918805
715,2019_1196_1332,0.6622982296909229
716,2019_1196_1341,0.546767877222399
717,2019_1196_1345,0.8290088204252865
718,2019_1196_1371,0.6260736415735301
719,2019_1196_1385,0.6483276819773729
720,2019_1196_1387,0.5920012478344429
721,2019_1196_1388,0.6882151779208816
722,2019_1196_1393,0.6550797018466719
723,2019_1196_1396,0.7585894295703821
724,2019_1196_1397,0.9078469611560287
725,2019_1196_1403,0.8831987413601748
726,2019_1196_1414,0.8763105004157639
727,2019_1196_1416,0.8061324214583921
728,2019_1196_1429,0.8487718938095928
729,2019_1196_1433,0.8398482809078072
730,2019_1196_1436,0.8570351403927446
731,2019_1196_1437,0.7528520555761704
732,2019_1196_1438,0.9427919692336962
733,2019_1196_1439,0.8202732332388077
734,2019_1196_1449,0.8454811673244271
735,2019_1196_1458,0.7925846743749587
736,2019_1196_1459,0.8983002841729038
737,2019_1196_1463,0.7770916070239458
738,2019_1199_1205,0.26443665943397876
739,2019_1199_1209,0.35816140727656653
740,2019_1199_1211,0.7231093691179072
741,2019_1199_1222,0.7272295325492943
742,2019_1199_1233,0.15344182629862502
743,2019_1199_1234,0.30689946781206
744,2019_1199_1235,0.29549533809040196
745,2019_1199_1242,0.42574774927129155
746,2019_1199_1243,0.4881793259443056
747,2019_1199_1246,0.5983575152484596
748,2019_1199_1251,0.49191226918566644
749,2019_1199_1257,0.22286409773739735
750,2019_1199_1261,0.5883113589589059
751,2019_1199_1266,0.42008779235250704
752,2019_1199_1268,0.4125470325040177
753,2019_1199_1276,0.5982451998738829
754,2019_1199_1277,0.5984933267083132
755,2019_1199_1278,0.24821129832758593
756,2019_1199_1279,0.28029140507868555
757,2019_1199_1280,0.3949752064033494
758,2019_1199_1285,0.37566311810544883
759,2019_1199_1293,0.6411343374776528
760,2019_1199_1295,0.13745773868800193
761,2019_1199_1297,0.4680879039653324
762,2019_1199_1300,0.0968654642004938
763,2019_1199_1305,0.6633823053987277
764,2019_1199_1308,0.6185256984280326
765,2019_1199_1314,0.6244002938626647
766,2019_1199_1318,0.32951886536339603
767,2019_1199_1326,0.19359142382756345
768,2019_1199_1328,0.20780034325969032
769,2019_1199_1330,0.40350956413282735
770,2019_1199_1332,0.28307842547591433
771,2019_1199_1341,0.19541905770540235
772,2019_1199_1345,0.49395618557480325
773,2019_1199_1371,0.2521108067672586
774,2019_1199_1385,0.27069509217826193
775,2019_1199_1387,0.2260850671896274
776,2019_1199_1388,0.30767595464621056
777,2019_1199_1393,0.27660764036041485
778,2019_1199_1396,0.3874998662614345
779,2019_1199_1397,0.6648158276194582
780,2019_1199_1403,0.6035505240739827
781,2019_1199_1414,0.587866083107153
782,2019_1199_1416,0.4556859346298284
783,2019_1199_1429,0.5305135055643072
784,2019_1199_1433,0.5135727624181563
785,2019_1199_1436,0.5468830711109296
786,2019_1199_1437,0.3801495187760885
787,2019_1199_1438,0.7684102192580919
788,2019_1199_1439,0.4788637295697664
789,2019_1199_1449,0.5241797877713696
790,2019_1199_1458,0.4348182830075381
791,2019_1199_1459,0.6400738386073679
792,2019_1199_1463,0.41241327573635334
793,2019_1205_1209,0.6089478482393665
794,2019_1205_1211,0.8793387000668136
795,2019_1205_1222,0.8815150684871631
796,2019_1205_1233,0.3359014831357019
797,2019_1205_1234,0.5527010224065877
798,2019_1205_1235,0.5392696869189251
799,2019_1205_1242,0.6741516694862578
800,2019_1205_1243,0.7269004798173284
801,2019_1205_1246,0.8061008825669409
802,2019_1205_1251,0.729855795684647
803,2019_1205_1257,0.4445272315497718
804,2019_1205_1261,0.7995098613674478
805,2019_1205_1266,0.6690367847057332
806,2019_1205_1268,0.6621295834438935
807,2019_1205_1276,0.8060278281951619
808,2019_1205_1277,0.8061892007790362
809,2019_1205_1278,0.4795289256285915
810,2019_1205_1279,0.5207950492522129
811,2019_1205_1280,0.6456101749153829
812,2019_1205_1285,0.6267378807909894
813,2019_1205_1293,0.8329298587389957
814,2019_1205_1295,0.3078217093465394
815,2019_1205_1297,0.7106252546018829
816,2019_1205_1300,0.2303557276703455
817,2019_1205_1305,0.8461408703271913
818,2019_1205_1308,0.8189930347752501
819,2019_1205_1314,0.822665588830545
820,2019_1205_1318,0.5783205457218131
821,2019_1205_1326,0.4011691904427014
822,2019_1205_1328,0.42262885530359573
823,2019_1205_1330,0.6537087644859587
824,2019_1205_1332,0.524231587394481
825,2019_1205_1341,0.4039747891091554
826,2019_1205_1345,0.7314650520135995
827,2019_1205_1371,0.48471943089069924
828,2019_1205_1385,0.5087855906746188
829,2019_1205_1387,0.44910047203014203
830,2019_1205_1388,0.5536026774050595
831,2019_1205_1393,0.5162175834058517
832,2019_1205_1396,0.6383964769355236
833,2019_1205_1397,0.8469756278132401
834,2019_1205_1403,0.8094632001061564
835,2019_1205_1414,0.7992150538687586
836,2019_1205_1416,0.7002570565810594
837,2019_1205_1429,0.7592278166076221
838,2019_1205_1433,0.7465979010397215
839,2019_1205_1436,0.7710641279375671
840,2019_1205_1437,0.6311913615953565
841,2019_1205_1438,0.9025250411259
842,2019_1205_1439,0.7194326914679373
843,2019_1205_1449,0.7545520711428775
844,2019_1205_1458,0.6822271211247789
845,2019_1205_1459,0.8322878800109537
846,2019_1205_1463,0.6620060961759773
847,2019_1209_1211,0.8244077800432924
848,2019_1209_1222,0.8273804397345379
849,2019_1209_1233,0.24577126735308152
850,2019_1209_1234,0.4432229914693079
851,2019_1209_1235,0.42989517073607597
852,2019_1209_1242,0.5713451137892103
853,2019_1209_1243,0.6316429373355181
854,2019_1209_1246,0.7281366326699972
855,2019_1209_1251,0.6351116231914192
856,2019_1209_1257,0.34018047621919256
857,2019_1209_1261,0.7198165892151733
858,2019_1209_1266,0.565656182672817
859,2019_1209_1268,0.5580167645269669
860,2019_1209_1276,0.7280441141388836
861,2019_1209_1277,0.7282484908490565
862,2019_1209_1278,0.37247539802355445
863,2019_1209_1279,0.41181832375104743
864,2019_1209_1280,0.5399438435196117
865,2019_1209_1285,0.5196313293369759
866,2019_1209_1293,0.7625758751478969
867,2019_1209_1295,0.22269934113889323
868,2019_1209_1297,0.6127154372891426
869,2019_1209_1300,0.1616522648662022
870,2019_1209_1305,0.779879900157053
871,2019_1209_1308,0.7445699630969715
872,2019_1209_1314,0.7492902853232297
873,2019_1209_1318,0.46908973396027664
874,2019_1209_1326,0.3014763143737982
875,2019_1209_1328,0.32045693759162086
876,2019_1209_1330,0.5487694510689757
877,2019_1209_1332,0.41515875376352496
878,2019_1209_1341,0.303938575494186
879,2019_1209_1345,0.637004570686549
880,2019_1209_1371,0.37734725533705604
881,2019_1209_1385,0.40022305231096944
882,2019_1209_1387,0.34434569263564163
883,2019_1209_1388,0.4441233785097838
884,2019_1209_1393,0.40738441325210073
885,2019_1209_1396,0.532137973279716
886,2019_1209_1397,0.7809811005632983
887,2019_1209_1403,0.732402094436817
888,2019_1209_1414,0.7194457187025243
889,2019_1209_1416,0.6008098078042918
890,2019_1209_1429,0.6701290761850596
891,2019_1209_1433,0.6549495144495956
892,2019_1209_1436,0.6845254530796008
893,2019_1209_1437,0.5243929648948785
894,2019_1209_1438,0.856426221236551
895,2019_1209_1439,0.6229215960058285
896,2019_1209_1449,0.6644876838105305
897,2019_1209_1458,0.5803825335137018
898,2019_1209_1459,0.7617408869425152
899,2019_1209_1463,0.5578806335038888
900,2019_1211_1222,0.5059705936520764
901,2019_1211_1233,0.06509571748784704
902,2019_1211_1234,0.14537044732337512
903,2019_1211_1235,0.13876687414646272
904,2019_1211_1242,0.22167191525399066
905,2019_1211_1243,0.2681518762698949
906,2019_1211_1246,0.3639867558866582
907,2019_1211_1251,0.27109349216257816
908,2019_1211_1257,0.09923254760552502
909,2019_1211_1261,0.3544034113007747
910,2019_1211_1266,0.21769648195996139
911,2019_1211_1268,0.21245773735483153
912,2019_1211_1276,0.3638785768800965
913,2019_1211_1277,0.36411759731837334
914,2019_1211_1278,0.11255516642467545
915,2019_1211_1279,0.13013738481007908
916,2019_1211_1280,0.20049965711512674
917,2019_1211_1285,0.18774566677306193
918,2019_1211_1293,0.4069865142133837
919,2019_1211_1295,0.057687545459588874
920,2019_1211_1297,0.25264591561460836
921,2019_1211_1300,0.03957126874304462
922,2019_1211_1305,0.4308646253927432
923,2019_1211_1308,0.3838040856699414
924,2019_1211_1314,0.3897269090988509
925,2019_1211_1318,0.15881255118259052
926,2019_1211_1326,0.08443428229463623
927,2019_1211_1328,0.09154092484232235
928,2019_1211_1330,0.2062644932401877
929,2019_1211_1332,0.13170459877380636
930,2019_1211_1341,0.08534045636441978
931,2019_1211_1345,0.2727123646668298
932,2019_1211_1371,0.11464847010530765
933,2019_1211_1385,0.12479051543954733
934,2019_1211_1387,0.10089870502851983
935,2019_1211_1388,0.1458242341853675
936,2019_1211_1393,0.12807585811191202
937,2019_1211_1396,0.1955155631994805
938,2019_1211_1397,0.43244117906464163
939,2019_1211_1403,0.3690145259251848
940,2019_1211_1414,0.35398295058418505
941,2019_1211_1416,0.24334070232164406
942,2019_1211_1429,0.302689746434732
943,2019_1211_1433,0.2885527037004898
944,2019_1211_1436,0.3167726871071683
945,2019_1211_1437,0.19067323066991426
946,2019_1211_1438,0.5603612084811577
947,2019_1211_1439,0.2608947090448108
948,2019_1211_1449,0.29735327592897776
949,2019_1211_1458,0.228121798123035
950,2019_1211_1459,0.40587528052421207
951,2019_1211_1463,0.21236540207715793
952,2019_1222_1233,0.06384881329414283
953,2019_1222_1234,0.14282078636992213
954,2019_1222_1235,0.1363145601377529
955,2019_1222_1242,0.21812555896456454
956,2019_1222_1243,0.264114251952682
957,2019_1222_1246,0.3592143980321858
958,2019_1222_1251,0.2670277361934432
959,2019_1222_1257,0.0973998778854086
960,2019_1222_1261,0.3496876198516504
961,2019_1222_1266,0.21419622282207118
962,2019_1222_1268,0.2090192045942414
963,2019_1222_1276,0.3591068365544785
964,2019_1222_1277,0.35934449320992523
965,2019_1222_1278,0.11050663409152439
966,2019_1222_1279,0.12781494004721305
967,2019_1222_1280,0.19720619766609415
968,2019_1222_1285,0.18461333176917827
969,2019_1222_1293,0.4020067246082507
970,2019_1222_1295,0.056573957321071844
971,2019_1222_1297,0.2487624070310822
972,2019_1222_1300,0.038792996437240546
973,2019_1222_1305,0.4258024539827502
974,2019_1222_1308,0.3789266996585696
975,2019_1222_1314,0.38482126106178016
976,2019_1222_1318,0.1560701825731664
977,2019_1222_1326,0.08284977600341337
978,2019_1222_1328,0.08983614006807028
979,2019_1222_1330,0.20290037109131287
980,2019_1222_1332,0.129358344607597
981,2019_1222_1341,0.0837405000426632
982,2019_1222_1345,0.26863127733918
983,2019_1222_1371,0.11256667168800971
984,2019_1222_1385,0.12255004814683557
985,2019_1222_1387,0.09903864727192058
986,2019_1222_1388,0.14326794846293145
987,2019_1222_1393,0.12578488357949713
988,2019_1222_1396,0.19228428357583505
989,2019_1222_1397,0.4273743939913547
990,2019_1222_1403,0.36421399689866607
991,2019_1222_1414,0.34926972711672066
992,2019_1222_1416,0.2395543798822185
993,2019_1222_1429,0.2983440780772374
994,2019_1222_1433,0.28432724063231685
995,2019_1222_1436,0.3123153887032162
996,2019_1222_1437,0.18750332753488108
997,2019_1222_1438,0.5552619500105036
998,2019_1222_1439,0.2569279954337904
999,2019_1222_1449,0.2930520242216682
1000,2019_1222_1458,0.22450201848111595
1001,2019_1222_1459,0.4008998957565938
1002,2019_1222_1463,0.20892796726909868
1003,2019_1233_1234,0.7102117099951257
1004,2019_1233_1235,0.6989337096874237
1005,2019_1233_1242,0.8040568781266993
1006,2019_1233_1243,0.8407442094187065
1007,2019_1233_1246,0.8918417613122305
1008,2019_1233_1251,0.8427341115311558
1009,2019_1233_1257,0.6134918992902435
1010,2019_1233_1261,0.8877594327714735
1011,2019_1233_1266,0.8003773243249444
1012,2019_1233_1268,0.7953728321296208
1013,2019_1233_1276,0.8917966748875873
1014,2019_1233_1277,0.891896263183138
1015,2019_1233_1278,0.6463177640339581
1016,2019_1233_1279,0.6830990723066919
1017,2019_1233_1280,0.7832353243970226
1018,2019_1233_1285,0.7690704687564953
1019,2019_1233_1293,0.9081587959921149
1020,2019_1233_1295,0.46866603702445164
1021,2019_1233_1297,0.8296636238035298
1022,2019_1233_1300,0.37250595301031
1023,2019_1233_1305,0.9160208767596427
1024,2019_1233_1308,0.8997421242662681
1025,2019_1233_1314,0.901972414239883
1026,2019_1233_1318,0.7311972375778342
1027,2019_1233_1326,0.570582139665153
1028,2019_1233_1328,0.5921430139197651
1029,2019_1233_1330,0.7892156944914386
1030,2019_1233_1332,0.6860732759422902
1031,2019_1233_1341,0.5734379785551504
1032,2019_1233_1345,0.8438148427155758
1033,2019_1233_1371,0.6510553133401832
1034,2019_1233_1385,0.6726000767410719
1035,2019_1233_1387,0.6178698752915113
1036,2019_1233_1388,0.7109619003349246
1037,2019_1233_1393,0.6791167265775473
1038,2019_1233_1396,0.77785912103388
1039,2019_1233_1397,0.9165139103793571
1040,2019_1233_1403,0.8939129545600193
1041,2019_1233_1414,0.8875761433807156
1042,2019_1233_1416,0.8224951629301246
1043,2019_1233_1429,0.8621511964947333
1044,2019_1233_1433,0.8538811528748939
1045,2019_1233_1436,0.869795532059956
1046,2019_1233_1437,0.7724423336291275
1047,2019_1233_1438,0.9483593053110645
1048,2019_1233_1439,0.8356857401137168
1049,2019_1233_1449,0.8591032754651472
1050,2019_1233_1458,0.809821110191514
1051,2019_1233_1459,0.9077738821939478
1052,2019_1233_1463,0.7952829869023457
1053,2019_1234_1235,0.48725847126203037
1054,2019_1234_1242,0.6268304016829351
1055,2019_1234_1243,0.6836448815538928
1056,2019_1234_1246,0.77144540803357
1057,2019_1234_1251,0.6868666416476727
1058,2019_1234_1257,0.39384260120493564
1059,2019_1234_1261,0.7640212291298659
1060,2019_1234_1266,0.62138987697183
1061,2019_1234_1268,0.6140619055168012
1062,2019_1234_1276,0.7713630000862498
1063,2019_1234_1277,0.7715450377039983
1064,2019_1234_1278,0.4279279332628788
1065,2019_1234_1279,0.4687528073263715
1066,2019_1234_1280,0.5966240777338627
1067,2019_1234_1285,0.5768528991756998
1068,2019_1234_1293,0.8018910513296281
1069,2019_1234_1295,0.2652801379217329
1070,2019_1234_1297,0.6659764035740676
1071,2019_1234_1300,0.19549635784298103
1072,2019_1234_1305,0.8170172528367743
1073,2019_1234_1308,0.7860301428042968
1074,2019_1234_1314,0.790200173922716
1075,2019_1234_1318,0.5268498410725382
1076,2019_1234_1326,0.3522928397528695
1077,2019_1234_1328,0.3727654891809693
1078,2019_1234_1330,0.6051574799213073
1079,2019_1234_1332,0.47218431433904284
1080,2019_1234_1341,0.35495923375267946
1081,2019_1234_1345,0.6886227312860849
1082,2019_1234_1371,0.43302459623326706
1083,2019_1234_1385,0.45679945945743683
1084,2019_1234_1387,0.3982682696221278
1085,2019_1234_1388,0.5017144310236505
1086,2019_1234_1393,0.4641896741236897
1087,2019_1234_1396,0.5890479575521006
1088,2019_1234_1397,0.8179760281812536
1089,2019_1234_1403,0.7752411137351072
1090,2019_1234_1414,0.7636896618239626
1091,2019_1234_1416,0.6547855960054041
1092,2019_1234_1429,0.7191139221685514
1093,2019_1234_1433,0.7051968478070578
1094,2019_1234_1436,0.7322267197243316
1095,2019_1234_1437,0.5815041397317025
1096,2019_1234_1438,0.882593332836126
1097,2019_1234_1439,0.675522274674456
1098,2019_1234_1449,0.7139526712712336
1099,2019_1234_1458,0.6354444275332642
1100,2019_1234_1459,0.8011582763289411
1101,2019_1234_1463,0.6139310936016376
1102,2019_1235_1242,0.6394159417606212
1103,2019_1235_1243,0.6952458817091467
1104,2019_1235_1246,0.7808587662050362
1105,2019_1235_1251,0.6984016181691051
1106,2019_1235_1257,0.4068503532597003
1107,2019_1235_1261,0.7736506455744491
1108,2019_1235_1266,0.6340517831756101
1109,2019_1235_1268,0.6268217040146704
1110,2019_1235_1276,0.7807787878531464
1111,2019_1235_1277,0.7809554576002062
1112,2019_1235_1278,0.4412419683725969
1113,2019_1235_1279,0.4822662390104788
1114,2019_1235_1280,0.6095938603722391
1115,2019_1235_1285,0.5900215532167967
1116,2019_1235_1293,0.8103587138701056
1117,2019_1235_1295,0.27597496096755225
1118,2019_1235_1297,0.6779200732438806
1119,2019_1235_1300,0.20415958976689708
1120,2019_1235_1305,0.8249794960691594
1121,2019_1235_1308,0.7950024305957855
1122,2019_1235_1314,0.7990423068684334
1123,2019_1235_1318,0.5403346230501982
1124,2019_1235_1326,0.36475407196574383
1125,2019_1235_1328,0.38551985403820677
1126,2019_1235_1330,0.6180285481913317
1127,2019_1235_1332,0.4857062263433971
1128,2019_1235_1341,0.3674612736586935
1129,2019_1235_1345,0.7001212610394076
1130,2019_1235_1371,0.44637347346941125
1131,2019_1235_1385,0.4702733400643796
1132,2019_1235_1387,0.41132300444995296
1133,2019_1235_1388,0.5152564650726541
1134,2019_1235_1393,0.4776898438592798
1135,2019_1235_1396,0.6020988767972743
1136,2019_1235_1397,0.8259054415043499
1137,2019_1235_1403,0.7845418023026379
1138,2019_1235_1414,0.773328594180591
1139,2019_1235_1416,0.6669292907518997
1140,2019_1235_1429,0.7299280730059895
1141,2019_1235_1433,0.7163354504005517
1142,2019_1235_1436,0.7427166485128425
1143,2019_1235_1437,0.5946297635139532
1144,2019_1235_1438,0.8880929610318992
1145,2019_1235_1439,0.6872848881396685
1146,2019_1235_1449,0.7248895111610135
1147,2019_1235_1458,0.6479026370622549
1148,2019_1235_1459,0.8096498246928271
1149,2019_1235_1463,0.6266925877475662
1150,2019_1242_1243,0.5634412544294496
1151,2019_1242_1246,0.6684222385635817
1152,2019_1242_1251,0.56711202683059
1153,2019_1242_1257,0.27956478350902647
1154,2019_1242_1261,0.6591302284060918
1155,2019_1242_1266,0.49500482329948037
1156,2019_1242_1268,0.4872491815517296
1157,2019_1242_1276,0.668318655364113
1158,2019_1242_1277,0.6685474820396362
1159,2019_1242_1278,0.30879831914664446
1160,2019_1242_1279,0.34511431790254
1161,2019_1242_1280,0.46903597242947825
1162,2019_1242_1285,0.4487887895207032
1163,2019_1242_1293,0.7073860775236473
1164,2019_1242_1295,0.1773893459561019
1165,2019_1242_1297,0.5435418042616538
1166,2019_1242_1300,0.12673764764453055
1167,2019_1242_1305,0.7272739147900049
1168,2019_1242_1308,0.6869130752140333
1169,2019_1242_1314,0.6922585072303259
1170,2019_1242_1318,0.3994084943738234
1171,2019_1242_1326,0.24519437148681922
1172,2019_1242_1328,0.26196040939262166
1173,2019_1242_1330,0.4779065504485094
1174,2019_1242_1332,0.34823402183805796
1175,2019_1242_1341,0.2473597373614329
1176,2019_1242_1345,0.5691184112449014
1177,2019_1242_1371,0.313253062816896
1178,2019_1242_1385,0.3343296273350702
1179,2019_1242_1387,0.28330648558819405
1180,2019_1242_1388,0.37552755601804844
1181,2019_1242_1393,0.34098224209451766
1182,2019_1242_1396,0.4612274922063153
1183,2019_1242_1397,0.7285466855892448
1184,2019_1242_1403,0.6732041104703839
1185,2019_1242_1414,0.658717114997355
1186,2019_1242_1416,0.5311369214963286
1187,2019_1242_1429,0.6045924331516759
1188,2019_1242_1433,0.588250089103854
1189,2019_1242_1436,0.6202280843415513
1190,2019_1242_1437,0.4535141341622889
1191,2019_1242_1438,0.8178409607438505
1192,2019_1242_1439,0.5542447001822334
1193,2019_1242_1449,0.5985017537754063
1194,2019_1242_1458,0.510051779693599
1195,2019_1242_1459,0.7064317149446189
1196,2019_1242_1463,0.48711128780180835
1197,2019_1243_1246,0.6104317671302721
1198,2019_1243_1251,0.5045367931232538
1199,2019_1243_1257,0.2317329670457372
1200,2019_1243_1261,0.6004859732643149
1201,2019_1243_1266,0.4324378624602726
1202,2019_1243_1268,0.42483782068732967
1203,2019_1243_1276,0.6103206292966281
1204,2019_1243_1277,0.6105661530353927
1205,2019_1243_1278,0.2577543039635304
1206,2019_1243_1279,0.2905910532092403
1207,2019_1243_1280,0.4071052780207719
1208,2019_1243_1285,0.38758003324096457
1209,2019_1243_1293,0.6526690935021516
1210,2019_1243_1295,0.14355569441967397
1211,2019_1243_1297,0.48067944477313296
1212,2019_1243_1300,0.10137429303078094
1213,2019_1243_1305,0.6745649408427976
1214,2019_1243_1308,0.6303681886533639
1215,2019_1243_1314,0.636167688290828
1216,2019_1243_1318,0.34077093920923096
1217,2019_1243_1326,0.20159757721244453
1218,2019_1243_1328,0.21623654998603725
1219,2019_1243_1330,0.4157216423952129
1220,2019_1243_1332,0.29343873057423275
1221,2019_1243_1341,0.20348172254426034
1222,2019_1243_1345,0.5065808650825621
1223,2019_1243_1371,0.2617515376378564
1224,2019_1243_1385,0.28077968285131394
1225,2019_1243_1387,0.2350433475529361
1226,2019_1243_1388,0.31853651153845597
1227,2019_1243_1393,0.286825870935992
1228,2019_1243_1396,0.39955197179835533
1229,2019_1243_1397,0.6759741015747863
1230,2019_1243_1403,0.6155689619187357
1231,2019_1243_1414,0.6000449132933627
1232,2019_1243_1416,0.4682375391053508
1233,2019_1243_1429,0.5430698214535048
1234,2019_1243_1433,0.5261774943467719
1235,2019_1243_1436,0.5593652155581046
1236,2019_1243_1437,0.3921193684735872
1237,2019_1243_1438,0.777275197236196
1238,2019_1243_1439,0.49147730559514036
1239,2019_1243_1449,0.536757583441718
1240,2019_1243_1458,0.44726740769342443
1241,2019_1243_1459,0.651624159562496
1242,2019_1243_1463,0.4247029599174439
1243,2019_1246_1251,0.39465898129220833
1244,2019_1246_1257,0.16185784789667335
1245,2019_1246_1261,0.4903943879695837
1246,2019_1246_1266,0.32787119241007423
1247,2019_1246_1268,0.3210692858264306
1248,2019_1246_1276,0.5006856452553655
1249,2019_1246_1277,0.500943762115192
1250,2019_1246_1278,0.1818905380045358
1251,2019_1246_1279,0.20776790641038578
1252,2019_1246_1280,0.30536842220589266
1253,2019_1246_1285,0.2883495303718431
1254,2019_1246_1293,0.5460874879813926
1255,2019_1246_1295,0.09691487525507203
1256,2019_1246_1297,0.3720953224015322
1257,2019_1246_1300,0.06736020451320635
1258,2019_1246_1305,0.5702784811746004
1259,2019_1246_1308,0.5219556434796415
1260,2019_1246_1314,0.5281829776915459
1261,2019_1246_1318,0.2486588137219785
1262,2019_1246_1326,0.1391632921873327
1263,2019_1246_1328,0.15012105890125993
1264,2019_1246_1330,0.3129681583538496
1265,2019_1246_1332,0.2100442611325558
1266,2019_1246_1341,0.14056665588493145
1267,2019_1246_1345,0.39661424075828167
1268,2019_1246_1371,0.1850045219354175
1269,2019_1246_1385,0.19996469996612642
1270,2019_1246_1387,0.1643836189092278
1271,2019_1246_1388,0.23033454450400082
1272,2019_1246_1393,0.20476610795031414
1273,2019_1246_1396,0.29875157724714063
1274,2019_1246_1397,0.5718525993705589
1275,2019_1246_1403,0.5062159247074531
1276,2019_1246_1414,0.4899350265201394
1277,2019_1246_1416,0.3605128924692371
1278,2019_1246_1429,0.43211914531164275
1279,2019_1246_1433,0.4155394384617228
1280,2019_1246_1436,0.4483520390715192
1281,2019_1246_1437,0.2922813397150208
1282,2019_1246_1438,0.6908166415457133
1283,2019_1246_1439,0.38224937109806933
1284,2019_1246_1449,0.4258945002288931
1285,2019_1246_1458,0.34127101597775145
1286,2019_1246_1459,0.5449454687230246
1287,2019_1246_1463,0.3209489842030302
1288,2019_1251_1257,0.22908421890006958
1289,2019_1251_1261,0.5968970451777657
1290,2019_1251_1266,0.42877537165437507
1291,2019_1251_1268,0.4211919298812711
1292,2019_1251_1276,0.6067621927759934
1293,2019_1251_1277,0.6070085148866096
1294,2019_1251_1278,0.25490681253263203
1295,2019_1251_1279,0.2875213243514603
1296,2019_1251_1280,0.40350480475852757
1297,2019_1251_1285,0.3840403896190471
1298,2019_1251_1293,0.6492751430189442
1299,2019_1251_1295,0.14172889517563336
1300,2019_1251_1297,0.4769517252156993
1301,2019_1251_1300,0.10002157947536439
1302,2019_1251_1305,0.6712771852879797
1303,2019_1251_1308,0.6268809017804077
1304,2019_1251_1314,0.632703235746544
1305,2019_1251_1318,0.3374232537303018
1306,2019_1251_1326,0.19920396865944767
1307,2019_1251_1328,0.2137156556668084
1308,2019_1251_1330,0.412097931598568
1309,2019_1251_1332,0.2903512317854957
1310,2019_1251_1341,0.2010713770743794
1311,2019_1251_1345,0.5028467736236508
1312,2019_1251_1371,0.25887528888709943
1313,2019_1251_1385,0.27777301608582927
1314,2019_1251_1387,0.23236820564087313
1315,2019_1251_1388,0.3153027820259947
1316,2019_1251_1393,0.2837800058052312
1317,2019_1251_1396,0.39597368583721426
1318,2019_1251_1397,0.6726936746867985
1319,2019_1251_1403,0.612027985611112
1320,2019_1251_1414,0.5964546857468942
1321,2019_1251_1416,0.46452000133523386
1322,2019_1251_1429,0.5393607730953822
1323,2019_1251_1433,0.522451902321617
1324,2019_1251_1436,0.5556802196398121
1325,2019_1251_1437,0.3885645715027193
1326,2019_1251_1438,0.7746784876901638
1327,2019_1251_1439,0.4877444945131535
1328,2019_1251_1449,0.5330413540198983
1329,2019_1251_1458,0.44357747997773267
1330,2019_1251_1459,0.6482255017752827
1331,2019_1251_1463,0.42105737920438735
1332,2019_1257_1261,0.8333075081045602
1333,2019_1257_1266,0.7170448493906698
1334,2019_1257_1268,0.7107063393246211
1335,2019_1257_1276,0.8389480417901429
1336,2019_1257_1277,0.83908749438713
1337,2019_1257_1278,0.535959827067022
1338,2019_1257_1279,0.5767013013974709
1339,2019_1257_1280,0.695469634658096
1340,2019_1257_1285,0.6779279361850439
1341,2019_1257_1293,0.8620656857274431
1342,2019_1257_1295,0.35794269848209725
1343,2019_1257_1297,0.754811520061941
1344,2019_1257_1300,0.2728351397546118
1345,2019_1257_1305,0.8733231835135377
1346,2019_1257_1308,0.8501220006910607
1347,2019_1257_1314,0.8532761122707742
1348,2019_1257_1318,0.6322545351468585
1349,2019_1257_1326,0.4564660938257483
1350,2019_1257_1328,0.4785200460846034
1351,2019_1257_1330,0.7029530658659248
1352,2019_1257_1332,0.580060198399596
1353,2019_1257_1341,0.45936176090051617
1354,2019_1257_1345,0.7734835012416527
1355,2019_1257_1371,0.5411260918732459
1356,2019_1257_1385,0.5649224459169961
1357,2019_1257_1387,0.5054278769797995
1358,2019_1257_1388,0.6085582708009001
1359,2019_1257_1393,0.5722192132620616
1360,2019_1257_1396,0.6887816022119309
1361,2019_1257_1397,0.8740324195921692
1362,2019_1257_1403,0.8419147261224635
1363,2019_1257_1414,0.8330520203936405
1364,2019_1257_1416,0.7454594181638117
1365,2019_1257_1429,0.7981012079552497
1366,2019_1257_1433,0.7869381876958339
1367,2019_1257_1436,0.8085085033679505
1368,2019_1257_1437,0.6820804710950241
1369,2019_1257_1438,0.9206797719187295
1370,2019_1257_1439,0.7627231457320978
1371,2019_1257_1449,0.7939755219803696
1372,2019_1257_1458,0.7290965916952499
1373,2019_1257_1459,0.8615170495718653
1374,2019_1257_1463,0.7105928461421673
1375,2019_1261_1266,0.3371117175684225
1376,2019_1261_1268,0.3302122914486699
1377,2019_1261_1276,0.5110930959435511
1378,2019_1261_1277,0.5113510834642236
1379,2019_1261_1278,0.1881686488277533
1380,2019_1261_1279,0.21470479090102013
1381,2019_1261_1280,0.3142712816044263
1382,2019_1261_1285,0.296968337940257
1383,2019_1261_1293,0.5563870670592197
